date,solver,status,runtime_seconds,initial_energy_kwh,final_energy_kwh,terminal_value_rates_yuan_per_kwh,terminal_value_breakpoints_kwh,terminal_uncertainty_reserve_kwh,terminal_value_credit_yuan,planned_purchase_cost_yuan,expected_emergency_cost_yuan,expected_total_cost_yuan,optimization_objective_yuan,risk_method,cvar_alpha,risk_weight,var_cost_yuan,cvar_cost_yuan,lambda_cvar_term_yuan,planned_purchase_energy_kwh,expected_emergency_energy_kwh,expected_planned_grid_used_energy_kwh,expected_unused_planned_grid_energy_kwh,charge_energy_kwh,discharge_energy_kwh,expected_spill_energy_kwh,minimum_energy_kwh,maximum_energy_kwh,maximum_power_balance_residual_kw,maximum_soc_residual_kwh,planned_final_energy_kwh,actual_initial_energy_kwh,actual_final_energy_kwh,realized_emergency_energy_kwh,realized_emergency_cost_yuan,realized_total_cost_yuan,realized_planned_grid_used_energy_kwh,realized_unused_planned_grid_energy_kwh,realized_pv_spill_energy_kwh,actual_charge_energy_kwh,actual_discharge_energy_kwh,battery_clipping_energy_kwh,battery_clipping_intervals,scenario_emergency_interval_count
2025-02-17,PuLP HiGHS,Optimal,1.24036739999,7041.73258312,6992.55534051,1.124955|0.726615|0.384264,3185.110681|6992.555341|10800,3185.11068102,4999.70658742,52099.4805736,1012.38226847,53111.8628421,48875.1313874,CVaR,0.9,0.5,1525.95026551,1525.95026551,762.975132753,83800.7285082,265.145543246,78427.2896239,5373.43888434,23102.8392672,18757.5593248,1912.75097868,1200,10800,1.13686837722e-13,9.09494701773e-13,6992.55534051,7041.73258312,6992.55534051,144.557725474,690.115607004,52789.5961806,75574.0146645,8226.71384368,801.467166667,19881.587237,16148.3451804,5830.46617463,29,719
2025-02-18,PuLP HiGHS,Optimal,6.7882372,6992.55534051,6967.98942508,1.124955|0.726615|0.384264,3135.97885|6967.989425|10800,3135.97885015,4962.28545127,51980.1312823,923.074483495,52903.2057657,48770.7494557,CVaR,0.9,0.5,1659.65828254,1659.65828254,829.829141268,83373.3703855,249.804262791,78047.6058532,5325.76453222,23181.2091771,18798.8887573,2081.50513158,1200,10800,9.09494701773e-13,9.09494701773e-13,6967.98942508,6992.55534051,6967.98942508,153.404002125,600.567615858,52580.6988981,76160.2730771,7213.09730835,325.035966667,20628.2244902,16730.9711609,4620.90228327,28,680
2025-02-19,PuLP HiGHS,Optimal,8.55867,6967.98942508,6999.39992283,1.124955|0.726615|0.384264,3198.799846|6999.399923|10800,3198.79984566,5010.13290545,52000.5801401,832.441970425,52833.0221105,48519.775151,CVaR,0.9,0.5,1393.77189198,1393.77189198,696.885945988,83470.6116337,222.232921216,78000.2051718,5470.40646192,23243.3060234,18798.808431,2285.35157523,1200,10800,5.96855898038e-13,9.09494701773e-13,6999.39992283,6967.98942508,6999.39992283,435.753886167,1341.74582269,53342.3259628,76960.8793693,6509.73226441,316.531722192,21960.5510628,17759.7769129,2321.78647879,24,665
2025-02-20,PuLP HiGHS,Optimal,6.51377569999,6999.39992283,7044.46675123,1.124955|0.726615|0.384264,3288.933502|7044.466751|10800,3288.93350246,5078.78297982,51408.0339546,888.700525487,52296.7344801,47934.1504937,CVaR,0.9,0.5,1305.98103473,1432.3979869,716.198993452,82767.2412643,240.938598183,77648.9072621,5118.33400218,23236.8164413,18781.2611719,2200.73868411,1200,10800,4.54747350886e-13,9.09494701773e-13,7044.46675123,6999.39992283,7044.46675123,256.666674648,1130.58934619,52538.6233008,75334.58925,7432.65201431,553.5939,21073.5165566,17028.9882653,3915.5727912,23,699
2025-02-21,PuLP HiGHS,Optimal,3.29479109999,7044.46675123,6833.88426606,1.124955|0.726615|0.384264,2867.768532|6833.884266|10800,2867.76853212,4758.00373307,20428.1528146,481.236941349,20909.3897559,16514.6491251,CVaR,0.9,0.5,725.598638173,726.526204437,363.263102219,37671.9706388,128.592464555,34379.1949172,3292.77572161,18170.1144229,14907.3169192,5911.38818144,1200,10800,4.54747350886e-13,1.81898940355e-12,6833.88426606,7044.46675123,6833.88426606,119.925411003,390.697914556,20818.8507291,34518.0294534,3153.94118537,5957.82886138,17417.832665,14297.9686953,1361.62998183,19,481
2025-02-22,PuLP HiGHS,Optimal,3.223352,6833.88426606,7007.71173531,1.124955|0.726615|0.384264,3215.423471|7007.711735|10800,3215.42347061,5022.79424783,20613.7897044,545.41386106,21159.2035655,16556.3184752,CVaR,0.9,0.5,830.227984029,839.818315027,419.909157513,37956.0376148,149.453332726,34666.9360358,3289.10157899,18161.8708791,14554.6706898,5925.61212042,1200,10800,2.27373675443e-13,1.81898940355e-12,7007.71173531,6833.88426606,7007.71173531,138.435881978,496.18353399,21109.9732384,34989.8109472,2966.22666759,3812.93176968,17442.6708099,13972.1186337,1301.75212522,19,517
2025-02-23,PuLP HiGHS,Optimal,4.74022000001,7007.71173531,6975.53149333,1.124955|0.726615|0.384264,3135.978874|6967.989437|10800,3135.9788744,4962.28546974,50750.0665046,819.345388314,51569.4118929,47361.656711,CVaR,0.9,0.5,1284.04505331,1509.0605757,754.530287852,81646.3061946,217.818773947,76308.324854,5337.98134063,23122.5307799,18765,2056.08713719,1200,10800,4.54747350886e-13,1.81898940355e-12,6967.9894372,7007.71173531,6975.53149333,350.00349071,1137.11970556,51887.1862101,75707.7598507,5938.54634392,462.153433333,21540.6233818,17476.867157,2870.04024105,23,668
2025-02-24,PuLP HiGHS,Optimal,4.06714480001,6975.53149333,6916.90828048,1.124955|0.726615|0.384264,3033.816561|6916.90828|10800,3033.81656096,4884.47379911,50209.8690227,894.734493155,51104.6035159,46951.3395245,CVaR,0.9,0.5,1462.41961538,1462.41961538,731.209807688,81119.2793503,238.287801356,75715.4450268,5403.83432358,23160.2971789,18812.6016064,2334.88541566,1200,10800,9.09494701773e-13,1.81898940355e-12,6916.90828048,6975.53149333,6916.90828048,141.424083684,581.480726817,50791.3497495,73295.2169354,7824.0624149,1419.15396667,20353.7596177,16539.3061819,5079.83298577,31,673
2025-02-25,PuLP HiGHS,Optimal,3.4857473,6916.90828048,6999.39998421,1.124955|0.726615|0.384264,3198.799968|6999.399984|10800,3198.79996841,5010.13299894,50214.9227135,873.559756446,51088.4824699,46922.498623,CVaR,0.9,0.5,1594.00045602,1688.29830403,844.149152016,80965.4459404,236.087088149,75730.9716398,5234.47430064,23262.1567975,18768.1044727,2257.51059458,1200,10800,1.00044417195e-11,1.81898940355e-12,6999.39998421,6916.90828048,6999.39998421,156.210100646,559.912587698,50774.8353012,71838.9118206,9126.5341198,2397.95661667,19482.102831,15706.2607598,6841.89767941,31,680
2025-02-26,PuLP HiGHS,Optimal,4.5114088,6999.39998421,7011.21925609,1.124955|0.726615|0.384264,3222.438512|7011.219256|10800,3222.43851219,5028.13723671,49992.7999183,833.833953461,50826.6338718,46492.0274137,CVaR,0.9,0.5,1387.06155728,1387.06155728,693.530778641,80749.1555911,223.992285053,75741.8866384,5007.26895269,23203.9230517,18784.5403271,2246.39792674,1200,10800,6.8212102633e-12,1.81898940355e-12,7011.21925609,6999.39998421,7011.21925609,151.916542839,532.937315093,50525.7372334,73631.9289688,7117.2266223,1048.82285612,20576.5119866,16656.3373645,4755.61402775,29,701
2025-02-27,PuLP HiGHS,Optimal,3.7013802,7011.21925609,6999.40009554,1.124955|0.726615|0.384264,3198.800191|6999.400096|10800,3198.80019108,5010.13316854,48972.3871075,861.276697427,49833.663805,45553.8153556,CVaR,0.9,0.5,1445.62291284,1460.56943842,730.28471921,79423.8884133,231.770499838,74570.6988778,4853.18953553,23231.5772348,18828.2148047,2357.5733316,1200,10800,9.09494701773e-13,9.09494701773e-13,6999.40009554,7011.21925609,6999.40009554,284.045857103,1308.6431376,50281.0302451,72017.6527668,7406.23564652,1173.23026667,22013.2705353,17841.3863781,2205.1351261,26,711
2025-02-28,PuLP HiGHS,Optimal,3.59820569999,6999.40009554,6999.20647392,1.124955|0.726615|0.384264,3198.412948|6999.206474|10800,3198.41294784,5009.83822569,19712.8945471,471.395405383,20184.2899525,15528.2202878,CVaR,0.9,0.5,642.104101482,707.537121943,353.768560971,36576.8209005,127.886845213,33360.3628717,3216.45802874,18163.1921,14712.3598604,8600.38348057,1200,10800,4.54747350886e-13,9.09494701773e-13,6999.20647392,6999.40009554,6999.20647392,227.124121097,851.36592464,20564.2604717,33673.8511757,2902.96972471,7418.89923871,16787.6671978,13598.1846897,2489.70007284,21,497
2025-03-01,PuLP HiGHS,Optimal,6.1030246,6999.20647392,6982.29975284,1.124955|0.726615|0.384264,3135.978833|6967.989416|10800,3135.97883293,4962.28543815,19748.2903809,535.02499196,20283.3153728,15711.5943614,CVaR,0.9,0.5,781.128853477,781.128853477,390.564426738,36528.8694371,146.358607372,33448.2499749,3080.61946219,17757.9418625,14412.0282603,8403.42613149,1200,10800,4.54747350886e-13,1.81898940355e-12,6967.98941647,6999.20647392,6982.29975284,523.668303695,2358.56364645,22106.8540273,32521.6248658,4007.24457136,6297.89127295,16336.0632219,13247.4272587,2586.4796422,25,518
2025-03-02,PuLP HiGHS,Optimal,10.7989356,6982.29975284,6999.20626443,1.124955|0.726615|0.384264,3198.412529|6999.206264|10800,3198.41252885,5009.83790657,48709.8913816,901.328478384,49611.21986,45526.8926854,CVaR,0.9,0.5,1299.44444688,1851.02146396,925.510731979,79008.563726,234.93156127,73922.726762,5085.83696399,23263.9158324,18828.5559638,2677.42575499,1200,10800,9.09494701773e-13,9.09494701773e-13,6999.20626443,6982.29975284,6999.20626443,2943.94681045,11351.726852,60061.6182336,73613.5852266,5394.97849945,0.153130342622,22020.2946294,17821.2227894,2250.95437739,24,649
2025-03-03,PuLP HiGHS,Optimal,5.25311379999,6999.20626443,7000.17357342,1.124955|0.726615|0.384264,3200.347147|7000.173573|10800,3200.34714684,5011.31140352,49121.808541,795.769008155,49917.5775491,45657.7434666,CVaR,0.9,0.5,1502.95464191,1502.95464191,751.477320954,79319.1277426,219.777895771,74106.0008037,5213.12693893,23193.3259271,18785.7234229,2970.34469184,1200,10800,1.20053300634e-10,1.36424205266e-11,7000.17357342,6999.20626443,7000.17357342,1743.03495998,7059.96014981,56181.7686908,74724.7364198,4594.39132278,194.490116667,22396.126588,18139.9919582,1442.93080382,18,653
2025-03-04,PuLP HiGHS,Optimal,4.69306809999,7000.17357342,6969.64161754,1.124955|0.726615|0.384264,3139.283235|6969.641618|10800,3139.28323509,4964.8022278,52343.3408617,668.851072875,53012.1919346,48660.3203228,CVaR,0.9,0.5,1119.87436108,1225.86123198,612.93061599,84016.186332,188.448606072,76747.6908666,7268.49546542,24156.5210658,19594.2608236,3822.62680452,1200,10800,2.27373675443e-13,4.54747350886e-13,6969.64161754,7000.17357342,6969.64161754,129.202536596,435.525214547,52778.8660763,73923.2600617,10092.9262703,968.6329,20588.6869751,16704.3152102,6457.77970404,29,578
2025-03-05,PuLP HiGHS,Optimal,5.7409201,6969.64161754,7055.40230692,1.124955|0.726615|0.384264,3310.804614|7055.402307|10800,3310.80461383,5095.44105711,50443.0873122,888.120572575,51331.2078848,47247.4402545,CVaR,0.9,0.5,1369.37256434,2023.34685369,1011.67342684,81396.3275506,242.966984961,76404.3649582,4991.96259237,23320.9863126,18812.8142928,2304.16533198,1200,10800,5.96855898038e-13,9.09494701773e-13,7055.40230692,6969.64161754,7055.40230692,81.5963133464,324.435761005,50767.5230732,70816.5784015,10579.749149,1016.18443397,19338.5981252,15587.079861,7208.12261925,32,674
2025-03-06,PuLP HiGHS,Optimal,7.7340885,7055.40230692,7044.46662736,1.124955|0.726615|0.384264,3288.933255|7044.466627|10800,3288.93325472,5078.78279112,51120.5329849,864.834218798,51985.3672037,47663.895095,CVaR,0.9,0.5,1443.13348654,1514.62136478,757.31068239,81917.7384617,232.696310374,76359.9010264,5557.83743526,23463.1420147,19014.9871435,2862.26167418,1200,10800,9.09494701773e-13,1.81898940355e-12,7044.46662736,7055.40230692,7044.46662736,143.621138121,361.173000756,51481.7059856,71051.4124384,10866.3260233,1736.91544636,18564.768992,15047.3049951,8866.05517108,32,642
2025-03-07,PuLP HiGHS,Optimal,3.26099010001,7044.46662736,7141.18579235,1.124955|0.726615|0.384264,3365.839156|7082.919578|10800,3365.83915559,5137.35797826,19831.696764,585.004905574,20416.7016696,15786.6746604,CVaR,0.9,0.5,926.965157804,1014.66193821,507.330969105,36899.7103158,163.796843379,33664.6375859,3235.07272988,17299.2624449,13977.794925,6278.98707717,1200,10800,2.27373675443e-12,9.09494701773e-13,7082.9195778,7044.46662736,7141.18579235,98.2832175441,282.923112833,20114.6198768,32672.2044577,4227.50585809,8770.85174309,15738.4376335,12661.0872346,2877.53250181,26,531
2025-03-08,PuLP HiGHS,Optimal,2.77870259999,7141.18579235,7007.02421081,1.124955|0.726615|0.384264,3185.11047|6992.555235|10800,3185.11046951,4999.70642633,18615.266419,522.297746536,19137.5641655,14560.7370157,CVaR,0.9,0.5,833.943164714,845.758552897,422.879276449,34025.5327128,143.713213709,30814.0613586,3211.47135426,17179.1741107,14048.8985315,7222.35800619,1200,10800,4.54747350886e-13,1.81898940355e-12,6992.55523476,7141.18579235,7007.02421081,180.41698322,601.449598787,19216.7160178,31230.1266474,2795.40606547,9329.4440457,16519.5025874,13501.5425191,1207.02753563,21,504
2025-03-09,PuLP HiGHS,Optimal,5.47733269999,7007.02421081,6919.15171244,1.124955|0.726615|0.384264,3038.303425|6919.151712|10800,3038.30342488,4887.8912078,48909.9358179,768.642944208,49678.5787621,45448.1517301,CVaR,0.9,0.5,1300.17195329,1314.92835178,657.464175889,78904.6182858,208.120030489,73184.9804727,5719.63781316,23440.1210964,19065.5833366,3351.12229498,1200,10800,1.13686837722e-12,9.09494701773e-13,6919.15171244,7007.02421081,6919.15171244,122.183531053,512.430438722,49422.3662566,69253.898109,9650.72017684,2407.22603398,19549.5568663,15914.2263102,7041.92125642,31,648
2025-03-10,PuLP HiGHS,Optimal,4.94469170002,6919.15171244,6916.60194938,1.124955|0.726615|0.384264,3033.203899|6916.601949|10800,3033.20389877,4884.00716649,47053.4742353,835.99808068,47889.4723159,43750.3157178,CVaR,0.9,0.5,1489.70113667,1489.70113667,744.850568334,76520.1194263,226.30502425,71188.7108705,5331.40855586,23303.58026,18878.1947974,2502.86784787,1200,10800,4.54747350886e-13,4.54747350886e-13,6916.60194938,6919.15171244,6916.60194938,1076.11978029,3149.38313403,50202.8573693,71491.9085861,5028.21084027,441.688910547,21508.225224,17423.9572182,3249.5926151,28,676
2025-03-11,PuLP HiGHS,Optimal,4.31127530002,6916.60194938,7049.88018076,1.124955|0.726615|0.384264,3283.465275|7041.732637|10800,3283.46527472,5074.61811783,46646.5907515,985.506646032,47632.0973975,44135.9892071,CVaR,0.9,0.5,1311.58354397,3157.01985479,1578.5099274,76345.3414279,263.251452077,71418.7573456,4926.58408233,23307.1928503,18766.2085896,2766.25369136,1200,10800,3.63797880709e-12,1.81898940355e-12,7041.73263736,6916.60194938,7049.88018076,280.053851452,1073.69213348,47720.282885,69142.6159157,7202.72551219,1526.44228424,20196.6224984,16239.3138155,5637.46512597,34,697
2025-03-12,PuLP HiGHS,Optimal,7.361565,7049.88018076,6992.74876028,1.124955|0.726615|0.384264,3185.497521|6992.74876|10800,3185.49752057,5000.0012228,46799.2592722,974.798308945,47774.0575812,44591.1972474,CVaR,0.9,0.5,1204.36027545,3634.28177801,1817.14088901,76517.0948142,260.496929801,70892.2522103,5624.84260392,22941.2248595,18633.8104146,3053.29134599,1200,10800,4.54747350886e-13,9.09494701773e-13,6992.74876028,7049.88018076,6992.74876028,258.965019634,906.650438006,47705.9097102,68228.8653015,8288.22951269,2363.34148268,19686.1707031,15997.216548,5891.64802305,34,678
2025-03-13,PuLP HiGHS,Optimal,7.43085430001,6992.74876028,7083.21237648,1.124955|0.726615|0.384264,3366.424753|7083.212376|10800,3366.42475297,5137.80399704,45945.653619,912.860734255,46858.5143532,43111.4821424,CVaR,0.9,0.5,1559.47049907,2781.54357236,1390.77178618,75164.2248611,248.198607864,70026.1663452,5138.05851588,22703.4806239,18308.4020508,2726.61263339,1200,10800,6.36646291241e-12,9.09494701773e-13,7083.21237648,6992.74876028,7083.21237648,1639.4483155,6697.59748201,52643.251101,69976.2942109,5187.93065025,59.5862,20679.5845007,16669.046191,3663.25198307,27,668
2025-03-14,PuLP HiGHS,Optimal,3.16910909998,7083.21237648,6999.39990829,1.124955|0.726615|0.384264,3198.799817|6999.399908|10800,3198.79981659,5010.1328833,17906.265008,483.417350126,18389.6823582,13737.934843,CVaR,0.9,0.5,702.609613115,716.770736253,358.385368127,32886.252826,139.998407835,29807.4537237,3078.79910223,17889.4198878,14565.8613305,9652.49176538,1200,10800,1.72803993337e-11,1.81898940355e-12,6999.39990829,7083.21237648,6999.39990829,135.015792627,635.206887633,18541.4718957,30254.8677645,2631.38506141,11291.9519895,16547.0358198,13478.5302354,2429.71516314,23,522
