date,solver,status,runtime_seconds,initial_energy_kwh,final_energy_kwh,terminal_value_rates_yuan_per_kwh,terminal_value_breakpoints_kwh,terminal_uncertainty_reserve_kwh,terminal_value_credit_yuan,planned_purchase_cost_yuan,expected_emergency_cost_yuan,expected_total_cost_yuan,optimization_objective_yuan,risk_method,cvar_alpha,risk_weight,var_cost_yuan,cvar_cost_yuan,lambda_cvar_term_yuan,planned_purchase_energy_kwh,expected_emergency_energy_kwh,expected_planned_grid_used_energy_kwh,expected_unused_planned_grid_energy_kwh,charge_energy_kwh,discharge_energy_kwh,expected_spill_energy_kwh,minimum_energy_kwh,maximum_energy_kwh,maximum_power_balance_residual_kw,maximum_soc_residual_kwh,planned_final_energy_kwh,actual_initial_energy_kwh,actual_final_energy_kwh,realized_emergency_energy_kwh,realized_emergency_cost_yuan,realized_total_cost_yuan,realized_planned_grid_used_energy_kwh,realized_unused_planned_grid_energy_kwh,realized_pv_spill_energy_kwh,actual_charge_energy_kwh,actual_discharge_energy_kwh,battery_clipping_energy_kwh,battery_clipping_intervals,scenario_emergency_interval_count
2025-02-11,PuLP HiGHS,Optimal,3.7243555,6903.82552941,6962.26373559,1.124955|0.726615|0.384264,3124.527471|6962.263736|10800,3124.52747118,4953.56353711,54579.2311867,1371.01966083,55950.2508475,51537.4667534,CVaR,0.9,0.2,2674.00256592,2703.89721527,540.779443054,87099.4810216,369.305406155,82342.4590472,4757.02197437,24558.9934986,19840.1903483,1637.3616705,1200,10800,9.09494701773e-13,9.09494701773e-13,6962.26373559,6903.82552941,6962.26373559,147.530015285,789.885568941,55369.1167556,79566.6339399,7532.84708165,219.779357375,22216.8056787,17943.0182142,4239.35995401,27,905
2025-02-12,PuLP HiGHS,Optimal,5.38097509999,6962.26373559,7010.44572894,1.124955|0.726615|0.384264,3220.891458|7010.445729|10800,3220.89145788,5026.95892667,54323.1678964,1315.94648486,55639.1143812,51125.358558,CVaR,0.9,0.2,2277.14056802,2566.01551712,513.203103425,86808.102927,357.900452771,82063.4651169,4744.63781012,24417.6638054,19734.9438883,1654.82753166,1200,10800,4.36557456851e-11,1.36424205266e-12,7010.44572894,6962.26373559,7010.44572894,201.369986244,822.460698949,55145.6285953,79486.5810954,7321.52183156,163.384283333,22181.4045843,17923.5739192,4047.62919024,27,955
2025-02-13,PuLP HiGHS,Optimal,4.5294006,7010.44572894,7112.23946393,1.124955|0.726615|0.384264,3424.478928|7112.239464|10800,3424.47892786,5182.02081421,54224.0142633,1282.88902807,55506.9032914,50770.4927203,CVaR,0.9,0.2,2117.21280625,2228.05121548,445.610243095,86496.2341371,347.845854358,81782.7347886,4713.49934847,24450.5576038,19713.3372976,1599.77714813,1200,10800,4.54747350886e-13,9.09494701773e-13,7112.23946393,7010.44572894,7112.23946393,250.803054334,1152.61065689,55376.6249202,75651.6861102,10844.5480269,684.727033333,19982.4671215,16094.1840069,8087.24377308,31,930
2025-02-14,PuLP HiGHS,Optimal,3.7528205,7112.23946393,7112.23946833,1.124955|0.726615|0.384264,3424.478937|7112.239468|10800,3424.47893665,5182.02082091,21002.2202685,941.288886445,21943.5091549,17119.0663087,CVaR,0.9,0.2,1596.81312681,1787.88987349,357.577974698,38865.631414,271.275395192,35654.9438249,3210.6875891,18816.6891202,15241.5181834,4334.66433694,1200,10800,2.27373675443e-13,9.09494701773e-13,7112.23946833,7112.23946393,7112.23946833,737.664720301,2488.44573866,23490.6660071,36314.721846,2550.90956805,3843.89236374,17929.9599047,14523.2675188,1604.97988003,19,759
2025-02-15,PuLP HiGHS,Optimal,3.67207099999,7112.23946833,7011.21957793,1.124955|0.726615|0.384264,3222.439156|7011.219578|10800,3222.43915585,5028.13772696,20612.3656335,1063.03358011,21675.3992136,17013.770412,CVaR,0.9,0.2,1682.65441802,1832.54462658,366.508925317,38053.4950668,300.39229106,34947.6848914,3105.81017544,18430.0602493,15019.2667033,4387.78900417,1200,10800,1.36424205266e-12,1.81898940355e-12,7011.21957793,7112.23946833,7011.21957793,629.334763388,2229.95967418,22842.3253077,35825.2214698,2228.27359705,3984.36874529,17268.4962593,14078.3998714,2102.43082198,21,790
2025-02-16,PuLP HiGHS,Optimal,8.6497751,7011.21957793,7041.73258312,1.124955|0.726615|0.384264,3283.465166|7041.732583|10800,3283.46516625,5074.61803521,52283.7086775,1440.10603843,53723.814716,49164.8972577,CVaR,0.9,0.2,2532.68890935,2578.50288462,515.700576925,83785.1450635,388.675334706,79125.7116638,4659.43339973,23438.7935863,18957.9611003,1767.60096816,1200,10800,9.09494701773e-13,1.81898940355e-12,7041.73258312,7011.21957793,7041.73258312,675.520857111,2556.49745596,54840.2061335,78944.2003867,4840.94467682,30.5391666667,22022.8488024,17811.0458253,2562.86005895,19,951
2025-02-17,PuLP HiGHS,Optimal,1.2512386,7041.73258312,6992.55534051,1.124955|0.726615|0.384264,3185.110681|6992.555341|10800,3185.11068102,4999.70658742,51335.1535115,1473.86197909,52809.0154906,48296.1223962,CVaR,0.9,0.2,2431.29646245,2434.06746523,486.813493046,82728.2851834,389.067621299,78059.2310384,4669.054145,23102.8392672,18757.5593248,1668.61447126,1200,10800,4.54747350886e-13,9.09494701773e-13,6992.55534051,7041.73258312,6992.55534051,228.058963452,980.167969938,52315.3214814,75554.2669579,7174.01822547,801.467166667,20217.132139,16420.1365509,5223.12990214,29,950
2025-02-18,PuLP HiGHS,Optimal,6.54661929999,6992.55534051,6967.98942508,1.124955|0.726615|0.384264,3135.97885|6967.989425|10800,3135.97885015,4962.28545127,51207.1652187,1409.33235696,52616.4975757,48175.901382,CVaR,0.9,0.2,2557.14123266,2608.44628772,521.689257545,82318.0452426,378.649724607,77789.5521088,4528.49313382,23181.2091771,18798.8887573,1952.29684893,1200,10800,3.41060513165e-13,4.54747350886e-13,6967.98942508,6992.55534051,6967.98942508,218.882835387,852.569621266,52059.73484,76128.0273777,6190.0178649,325.035966667,20803.1357209,16872.6492578,4304.31295563,28,960
2025-02-19,PuLP HiGHS,Optimal,8.5070284,6967.98942508,6999.39992283,1.124955|0.726615|0.384264,3198.799846|6999.399923|10800,3198.79984566,5010.13290545,50972.0583538,1379.82449647,52351.8828502,47914.9038916,CVaR,0.9,0.2,2582.58261839,2865.76973399,573.153946798,82010.8305775,368.819365544,77523.1458749,4487.68470262,23214.7082516,18775.6442358,1960.31229934,1200,10800,2.72848410532e-12,9.09494701773e-13,6999.39992283,6967.98942508,6999.39992283,642.996969596,2157.96515604,53130.0235098,76660.8060007,5350.02457687,167.243216667,22257.6995909,18000.4672207,1732.18567589,21,921
2025-02-20,PuLP HiGHS,Optimal,10.0387881,6999.39992283,7044.46675123,1.124955|0.726615|0.384264,3288.933502|7044.466751|10800,3288.93350246,5078.78297982,50607.9250326,1368.3241866,51976.2492192,47387.185637,CVaR,0.9,0.2,2361.38950052,2448.59698831,489.719397661,81665.9996524,370.140060467,77306.9002174,4359.09943498,23243.6881047,18786.8272192,1986.62748561,1200,10800,4.54747350886e-13,9.09494701773e-13,7044.46675123,6999.39992283,7044.46675123,367.644697584,1584.55695877,52192.4819914,75109.2030982,6556.79655416,398.105039613,21289.7309331,17204.1219102,3536.66248059,22,957
2025-02-21,PuLP HiGHS,Optimal,3.5020526,7044.46675123,6833.88426606,1.124955|0.726615|0.384264,2867.768532|6833.884266|10800,2867.76853212,4758.00373307,19983.7929719,766.129402946,20749.9223748,16242.2028825,CVaR,0.9,0.2,1203.4301433,1251.42120367,250.284240735,37028.1818614,202.049119558,34188.3326214,2839.84924005,18046.3553921,14807.0721043,5817.4967565,1200,10800,4.54747350886e-13,1.81898940355e-12,6833.88426606,7044.46675123,6833.88426606,175.692031349,639.298264737,20623.0912366,34338.5038023,2689.67805916,5834.06983057,17417.832665,14297.9686953,1137.62613608,19,669
2025-02-22,PuLP HiGHS,Optimal,6.7019306,6833.88426606,7007.71173531,1.124955|0.726615|0.384264,3215.423471|7007.711735|10800,3215.42347061,5022.79424783,20157.1537552,825.821182365,20982.9749376,16235.1453969,CVaR,0.9,0.2,1374.82353553,1374.82353553,274.964707106,37315.7157054,224.276304407,34515.5615967,2800.15410874,18081.1921545,14489.3209229,5864.38961061,1200,10800,2.27373675443e-13,1.81898940355e-12,7007.71173531,6833.88426606,7007.71173531,227.424135041,820.521234713,20977.6749899,34824.331909,2491.38379641,3736.44098451,17442.6708099,13972.1186337,1155.72363373,18,699
2025-02-23,PuLP HiGHS,Optimal,4.6152654,7007.71173531,6975.53149333,1.124955|0.726615|0.384264,3135.978874|6967.989437|10800,3135.9788744,4962.28546974,50016.3512004,1248.52162411,51264.8728245,46803.9137901,CVaR,0.9,0.2,2153.46221162,2506.63217658,501.326435315,80578.6595371,336.722732033,76067.2900037,4511.36953347,23124.8076354,18766.8442529,1933.52364237,1200,10800,4.54747350886e-13,1.81898940355e-12,6967.9894372,7007.71173531,6975.53149333,500.626903069,1601.10702552,51617.4582259,75579.9358312,4998.72370589,462.153433333,21660.6201864,17574.0645688,2656.96713314,24,938
2025-02-24,PuLP HiGHS,Optimal,5.30345779999,6975.53149333,6916.90828048,1.124955|0.726615|0.384264,3033.816561|6916.90828|10800,3033.81656096,4884.47379911,49390.8993181,1346.43690217,50737.3362203,46366.7804113,CVaR,0.9,0.2,2452.29753416,2569.58995035,513.91799007,79943.3663802,361.384223969,75427.165301,4516.20107926,23190.2495714,18836.8630444,2164.0111579,1200,10800,9.09494701773e-13,1.81898940355e-12,6916.90828048,6975.53149333,6916.90828048,232.135843038,967.473224599,50358.3725427,73128.7883243,6814.57805598,1301.83917584,20572.6961387,16716.6447639,4737.77171329,32,938
2025-02-25,PuLP HiGHS,Optimal,3.45127979999,6916.90828048,6999.39998421,1.124955|0.726615|0.384264,3198.799968|6999.399984|10800,3198.79996841,5010.13299894,49342.6241547,1363.252011,50705.8761657,46275.9080303,CVaR,0.9,0.2,2684.12147912,2900.82431782,580.164863564,79755.2817702,369.226450319,75381.2835371,4373.99823304,23300.0463646,18798.795022,2033.76283638,1200,10800,9.09494701773e-13,1.81898940355e-12,6999.39998421,6916.90828048,6999.39998421,201.062901875,692.270976399,50034.8951311,71637.3174314,8117.96433877,2186.2344962,19771.4740546,15940.6514509,6386.71588101,32,970
2025-02-26,PuLP HiGHS,Optimal,7.30263270001,6999.39998421,7011.21925609,1.124955|0.726615|0.384264,3222.438512|7011.219256|10800,3222.43851219,5028.13723671,49229.4940765,1250.55582519,50480.0499017,45937.2993165,CVaR,0.9,0.2,2160.38416287,2426.9332576,485.38665152,79708.4730888,335.956427914,75413.4681402,4295.0049486,23239.7248892,18813.5398156,2023.14122225,1200,10800,4.54747350886e-13,9.09494701773e-13,7011.21925609,6999.39998421,7011.21925609,307.383704824,1184.75050552,50414.244582,73428.7472837,6279.72580501,964.75267909,20767.8575339,16811.3272577,4474.07991314,29,940
2025-02-27,PuLP HiGHS,Optimal,4.95196620001,7011.21925609,6999.40009554,1.124955|0.726615|0.384264,3198.800191|6999.400096|10800,3198.80019108,5010.13316854,48216.7261298,1265.30706292,49482.0331927,44974.1006432,CVaR,0.9,0.2,2291.54739792,2511.00309519,502.200619037,78342.5449855,339.974050748,74131.2532051,4211.29178039,23194.1253074,18797.8787435,2033.44707604,1200,10800,1.13686837722e-13,9.09494701773e-13,6999.40009554,7011.21925609,6999.40009554,368.646616857,1745.76010073,49962.4862305,71875.1592417,6467.38574382,1067.90097117,22262.9364834,18043.615796,1685.4517715,23,949
2025-02-28,PuLP HiGHS,Optimal,3.61290769999,6999.40009554,6999.20647392,1.124955|0.726615|0.384264,3198.412948|6999.206474|10800,3198.41294784,5009.83822569,19344.7587746,708.687506044,20053.4462807,15269.9786317,CVaR,0.9,0.2,1006.4130134,1131.8528837,226.370576739,36031.7019131,192.062002238,33216.3579819,2815.3439312,18610.7931876,15074.9167414,8435.50954111,1200,10800,9.09494701773e-13,9.09494701773e-13,6999.20647392,6999.40009554,6999.20647392,317.738860008,1159.42085173,20504.1796263,33499.9100342,2531.79187886,7335.5728361,16787.6671978,13598.1846897,3299.85804144,23,655
2025-03-01,PuLP HiGHS,Optimal,6.3489119,6999.20647392,6982.29975284,1.124955|0.726615|0.384264,3135.978833|6967.989416|10800,3135.97883293,4962.28543815,19374.1298857,752.405206085,20126.5350918,15422.6282859,CVaR,0.9,0.2,1105.55949497,1291.893161,258.378632199,35911.618206,206.104966775,33193.0553961,2718.56280991,18267.3685843,14824.663905,8111.18683486,1200,10800,4.54747350886e-13,1.81898940355e-12,6967.98941647,6999.20647392,6982.29975284,653.717301297,2759.79787716,22133.9277629,32283.5615927,3628.05661329,6189.87699746,16336.0632219,13247.4272587,3508.54200874,25,684
2025-03-02,PuLP HiGHS,Optimal,4.8310031,6982.29975284,6999.20626443,1.124955|0.726615|0.384264,3198.412529|6999.206264|10800,3198.41252885,5009.83790657,47931.6380753,1347.97432531,49279.6124006,44837.4368539,CVaR,0.9,0.2,2197.39391784,2838.3117991,567.66235982,77898.7767061,352.050843583,73489.4164674,4409.36023864,23118.2778098,18710.5891655,2388.90596697,1200,10800,6.36646291241e-12,1.81898940355e-12,6999.20626443,6982.29975284,6999.20626443,3321.71031523,12659.3031157,60590.941191,73238.3335617,4660.44314436,0,22034.3207886,17832.5839783,1961.96220831,25,919
2025-03-03,PuLP HiGHS,Optimal,4.1246117,6999.20626443,7000.17357342,1.124955|0.726615|0.384264,3200.347147|7000.173573|10800,3200.34714684,5011.31140352,47962.6504203,1402.14097743,49364.7913977,45005.0574522,CVaR,0.9,0.2,2762.67127946,3257.88728993,651.577457985,77787.9890876,377.700110284,73452.4711203,4335.51796732,23241.8508294,18825.0285938,2465.51749154,1200,10800,2.84217094304e-13,9.09494701773e-13,7000.17357342,6999.20626443,7000.17357342,2188.2769266,8821.8181624,56784.4685827,74300.7648567,3487.22423088,128.32215625,22856.3285035,18512.7555097,697.795410022,16,947
2025-03-04,PuLP HiGHS,Optimal,5.5717306,7000.17357342,6969.64161754,1.124955|0.726615|0.384264,3139.283235|6969.641618|10800,3139.28323509,4964.8022278,49215.5543427,1647.56037129,50863.114714,47392.8077223,CVaR,0.9,0.2,2632.22983935,7472.47618042,1494.49523608,79513.4337093,450.942313238,74773.646263,4739.78744636,23170.9751955,18795.9686686,2298.32962343,1200,10800,5.96855898038e-13,9.09494701773e-13,6969.64161754,7000.17357342,6969.64161754,442.455944408,1345.79622661,50561.3505693,73590.8702567,5922.56345262,786.1691,21448.3048845,17400.6057167,3118.03326286,27,943
2025-03-05,PuLP HiGHS,Optimal,5.7649639,6969.64161754,7055.40230692,1.124955|0.726615|0.384264,3310.804614|7055.402307|10800,3310.80461383,5095.44105711,49529.7420582,1408.43737382,50938.179432,46495.1753794,CVaR,0.9,0.2,2472.07338114,3262.18502269,652.437004538,80201.4935197,372.55949798,75945.5313433,4255.96217644,23297.6605045,18793.9203882,1979.35613366,1200,10800,7.91260390542e-11,1.04591890704e-11,7055.40230692,6969.64161754,7055.40230692,112.95122101,459.942245128,49989.6843033,70782.7718187,9418.72170103,938.239595313,19735.9305647,15908.919137,6446.73119095,31,968
2025-03-06,PuLP HiGHS,Optimal,3.5463438,7055.40230692,7044.46662736,1.124955|0.726615|0.384264,3288.933255|7044.466627|10800,3288.93325472,5078.78279112,50092.5173321,1370.65223112,51463.1695633,47074.7376053,CVaR,0.9,0.2,2374.02171761,3451.75416557,690.350833114,80513.7276941,368.671632107,75779.1557782,4734.57191581,23445.2913085,19000.5280715,2420.88338188,1200,10800,9.09494701773e-13,9.09494701773e-13,7044.46662736,7055.40230692,7044.46662736,188.823170801,501.631823891,50594.149156,71028.4350129,9485.2926811,1654.44985,19115.7700633,15493.6158628,7836.43345392,33,902
2025-03-07,PuLP HiGHS,Optimal,3.26018700001,7044.46662736,7141.18579235,1.124955|0.726615|0.384264,3365.839156|7082.919578|10800,3365.83915559,5137.35797826,19082.4855988,941.274945269,20023.7605441,15321.6107067,CVaR,0.9,0.2,1535.46508492,2176.04070427,435.208140854,35478.4054506,261.398554451,32768.0695314,2710.33591921,17207.6059545,13903.5531677,5497.4354669,1200,10800,4.54747350886e-13,9.09494701773e-13,7082.9195778,7044.46662736,7141.18579235,157.714525681,515.115491873,19597.6010907,31795.3677319,3683.03771868,7936.31361135,15828.6098129,12734.1267,2548.42260931,26,746
2025-03-08,PuLP HiGHS,Optimal,2.7434332,7141.18579235,7007.02421081,1.124955|0.726615|0.384264,3185.11047|6992.555235|10800,3185.11046951,4999.70642633,18171.9539045,801.76216081,18973.7160653,14252.9353015,CVaR,0.9,0.2,1329.11669493,1394.62831269,278.925662538,33385.8398325,216.774256612,30618.6189695,2767.22086302,17218.4938942,14080.7475561,7092.50590111,1200,10800,4.54747350886e-13,1.81898940355e-12,6992.55523476,7141.18579235,7007.02421081,284.333601219,888.321402526,19060.275307,31001.0495964,2384.79023603,9174.92499272,16674.0216403,13626.7029521,998.516857919,19,717
2025-03-09,PuLP HiGHS,Optimal,10.8809762,7007.02421081,6919.15171244,1.124955|0.726615|0.384264,3038.303425|6919.151712|10800,3038.30342488,4887.8912078,47184.8937505,1438.4179124,48623.3116629,44662.2197758,CVaR,0.9,0.2,2260.08251409,4633.99660338,926.799320675,76572.1864063,379.004171026,71937.7832648,4634.40314148,23158.2343334,18837.2550586,2328.36771264,1200,10800,1.70530256582e-13,1.81898940355e-12,6919.15171244,7007.02421081,6919.15171244,180.2104645,707.542385372,47892.4361359,68840.4701618,7731.71624449,1859.60737638,20561.2286763,16733.6804763,4700.58023944,30,942
2025-03-10,PuLP HiGHS,Optimal,4.8271355,6919.15171244,6916.60194938,1.124955|0.726615|0.384264,3033.203899|6916.601949|10800,3033.20389877,4884.00716649,46181.9517777,1302.6600091,47484.6117868,43151.0354732,CVaR,0.9,0.2,2622.56646407,2752.1542646,550.430852921,75254.9835755,349.468619189,70729.4440409,4525.53953466,23010.5898418,18640.8725586,2222.43279267,1200,10800,4.54747350886e-13,1.81898940355e-12,6916.60194938,6919.15171244,6916.60194938,1519.0743159,4416.97262331,50598.924401,71029.6610879,4225.32248761,430.110134505,21467.6242425,17391.0704232,2792.7677347,29,949
2025-03-11,PuLP HiGHS,Optimal,5.041776,6916.60194938,7049.88018076,1.124955|0.726615|0.384264,3283.465275|7041.732637|10800,3283.46527472,5074.61811783,45894.2284502,1391.53846896,47285.7669192,43059.8236178,CVaR,0.9,0.2,2123.29058765,4243.37408213,848.674816426,75184.831075,376.290806205,70924.2768577,4260.55421724,22941.6057803,18470.0830629,2454.27410091,1200,10800,2.27373675443e-13,1.81898940355e-12,7041.73263736,6916.60194938,7049.88018076,337.575003593,1276.28704836,47170.5154986,69077.7446659,6107.08640902,1519.09218659,20196.6224984,16239.3138155,4975.75252927,33,967
2025-03-12,PuLP HiGHS,Optimal,6.1695853,7049.88018076,6992.74876028,1.124955|0.726615|0.384264,3185.497521|6992.74876|10800,3185.49752057,5000.0012228,45508.0086197,1574.36525075,47082.3738705,43260.5735531,CVaR,0.9,0.2,2462.09844697,5891.00452696,1178.20090539,74545.772027,418.518570133,69963.3301172,4582.4419098,22335.0729804,18142.8273926,2397.5597502,1200,10800,9.09494701773e-13,9.09494701773e-13,6992.74876028,7049.88018076,6992.74876028,346.79376047,1207.78342458,46715.7920443,67832.4008363,6713.37119068,2021.75606562,19859.5901381,16137.6862903,4480.62394469,33,959
2025-03-13,PuLP HiGHS,Optimal,2.74880820001,6992.74876028,7083.21237648,1.124955|0.726615|0.384264,3366.424753|7083.212376|10800,3366.42475297,5137.80399704,45001.6383158,1379.77211933,46381.4104352,42085.8513662,CVaR,0.9,0.2,2362.52031344,4211.22464047,842.244928095,73844.0473282,366.923822413,69404.723888,4439.32344023,22687.4961042,18295.4545898,2226.93244942,1200,10800,9.09494701773e-13,9.09494701773e-13,7083.21237648,6992.74876028,7083.21237648,2283.66558368,9005.90269361,54007.5410094,69394.1505683,4449.8967599,59.5862,21006.2877935,16933.6758581,3042.98704246,27,904
2025-03-14,PuLP HiGHS,Optimal,2.73735010001,7083.21237648,6999.39990829,1.124955|0.726615|0.384264,3198.799817|6999.399908|10800,3198.79981659,5010.1328833,17470.9125354,743.567096172,18214.4796315,13448.6068381,CVaR,0.9,0.2,1177.05992072,1221.30044937,244.260089874,32332.0130091,205.41956835,29695.6448749,2636.36813414,17936.7652247,14604.2110534,9597.1084631,1200,10800,4.54747350886e-13,9.09494701773e-13,6999.39990829,7083.21237648,6999.39990829,216.050376071,933.216981749,18404.1295171,30125.3960051,2206.61700395,11232.1530068,16606.8348024,13526.9674113,2407.17406431,21,694
