date,solver,status,runtime_seconds,initial_energy_kwh,final_energy_kwh,terminal_value_rates_yuan_per_kwh,terminal_value_breakpoints_kwh,terminal_uncertainty_reserve_kwh,terminal_value_credit_yuan,planned_purchase_cost_yuan,expected_emergency_cost_yuan,expected_total_cost_yuan,optimization_objective_yuan,risk_method,cvar_alpha,risk_weight,var_cost_yuan,cvar_cost_yuan,lambda_cvar_term_yuan,planned_purchase_energy_kwh,expected_emergency_energy_kwh,expected_planned_grid_used_energy_kwh,expected_unused_planned_grid_energy_kwh,charge_energy_kwh,discharge_energy_kwh,expected_spill_energy_kwh,minimum_energy_kwh,maximum_energy_kwh,maximum_power_balance_residual_kw,maximum_soc_residual_kwh,planned_final_energy_kwh,actual_initial_energy_kwh,actual_final_energy_kwh,realized_emergency_energy_kwh,realized_emergency_cost_yuan,realized_total_cost_yuan,realized_planned_grid_used_energy_kwh,realized_unused_planned_grid_energy_kwh,realized_pv_spill_energy_kwh,actual_charge_energy_kwh,actual_discharge_energy_kwh,battery_clipping_energy_kwh,battery_clipping_intervals,scenario_emergency_interval_count
2025-02-11,PuLP HiGHS,Optimal,3.5420686,6903.82552941,6962.26373559,1.124955|0.726615|0.384264,3124.527471|6962.263736|10800,3124.52747118,4953.56353711,53756.2574725,2038.78410421,55795.0415767,50841.4780396,expected_cost,0.9,0,4479.35653433,4656.71336026,0,85946.2682613,551.837568299,81915.8376359,4030.43062538,24472.2958974,19769.9652913,1409.74496558,1200,10800,4.54747350886e-13,9.09494701773e-13,6962.26373559,6903.82552941,6962.26373559,219.153294777,1102.70700153,54858.964474,79480.3455858,6465.92267552,162.0573,22443.4213773,18126.57693,3672.26288149,27,1296
2025-02-12,PuLP HiGHS,Optimal,4.7425945,6962.26373559,7010.44572894,1.124955|0.726615|0.384264,3220.891458|7010.445729|10800,3220.89145788,5026.95892667,53354.5068637,2147.82587486,55502.3327386,50475.3738119,expected_cost,0.9,0,4381.1997291,4587.46140887,0,85448.5030562,578.739213,81543.0453631,3905.45769305,24193.0836167,19553.0339355,1397.91677395,1200,10800,4.54747350886e-13,1.81898940355e-12,7010.44572894,6962.26373559,7010.44572894,360.15144671,1489.19091614,54843.6977799,79348.6780513,6099.8250049,163.384283333,22291.2909857,18012.5819044,3442.24466213,27,1322
2025-02-13,PuLP HiGHS,Optimal,3.7331849,7010.44572894,7112.23946393,1.124955|0.726615|0.384264,3424.478928|7112.239464|10800,3424.47892786,5182.02081421,53397.168936,1984.42767347,55381.5966095,50199.5757953,expected_cost,0.9,0,3613.24118224,3891.335783,0,85339.5683308,529.166429907,81304.8432219,4034.72510887,24113.10415,19440,1367.32231319,1200,10800,2.27373675443e-13,4.54747350886e-13,7112.23946393,7010.44572894,7112.23946393,308.777824489,1327.55590268,54724.7248387,75593.7113401,9745.8569907,684.727033333,19982.4671215,16094.1840069,7476.45302162,30,1294
2025-02-14,PuLP HiGHS,Optimal,2.8410856,7112.23946393,7112.23946833,1.124955|0.726615|0.384264,3424.478937|7112.239468|10800,3424.47893665,5182.02082091,20259.589814,1558.45969823,21818.0495122,16636.0286913,expected_cost,0.9,0,2952.59020857,3313.55811891,0,37618.6462898,438.00167745,35073.3805688,2545.26572105,18606.0208216,15070.8768616,3959.85433982,1200,10800,4.54747350886e-13,1.81898940355e-12,7112.23946833,7112.23946393,7112.23946833,1047.73282074,3501.56324526,23761.1530592,35590.0798684,2028.56642145,3429.31848661,17929.9599047,14523.2675188,1223.67025967,18,1106
2025-02-15,PuLP HiGHS,Optimal,2.7532244,7112.23946833,7011.21957793,1.124955|0.726615|0.384264,3222.439156|7011.219578|10800,3222.43915585,5028.13772696,20116.6343563,1465.51589457,21582.1502508,16554.0125239,expected_cost,0.9,0,2419.69376593,2870.3201565,0,37339.1827977,405.778523445,34736.0207353,2603.16206237,18333.2256294,14940.8306612,4299.90965824,1200,10800,4.54747350886e-13,1.81898940355e-12,7011.21957793,7112.23946833,7011.21957793,768.44327256,2798.68140153,22915.3157578,35611.190909,1727.99188864,3909.4466937,17268.4962593,14078.3998714,1927.16016006,20,1078
2025-02-16,PuLP HiGHS,Optimal,3.19342550001,7011.21957793,7041.73258312,1.124955|0.726615|0.384264,3283.465166|7041.732583|10800,3283.46516625,5074.61803521,51417.0411411,2167.03229114,53584.0734322,48509.455397,expected_cost,0.9,0,3873.71778106,4231.89498567,0,82669.5054322,571.007663277,78749.1127983,3920.39263395,23360.9730086,18894.9264323,1588.12034099,1200,10800,2.27373675443e-13,1.81898940355e-12,7041.73258312,7011.21957793,7041.73258312,977.874766709,3712.88593739,55129.9270785,78658.9233139,4010.58211833,30.5391666667,22112.7268908,17883.8470769,2259.32547319,17,1313
2025-02-17,PuLP HiGHS,Optimal,0.9249652,7041.73258312,6992.55534051,1.124955|0.726615|0.384264,3185.110681|6992.555341|10800,3185.11068102,4999.70658742,50562.1457007,2123.42760668,52685.5733074,47685.86672,expected_cost,0.9,0,3765.15182585,4190.54802065,0,81615.1719759,572.092645258,77743.7164922,3871.45548374,23102.8392672,18757.5593248,1536.12494897,1200,10800,0,4.54747350886e-13,6992.55534051,7041.73258312,6992.55534051,309.891299666,1280.03905171,51842.1847524,75508.6987127,6106.47326316,801.467166667,20407.995776,16574.7360969,4877.6667192,29,1323
2025-02-18,PuLP HiGHS,Optimal,3.1261279,6992.55534051,6967.98942508,1.124955|0.726615|0.384264,3135.97885|6967.989425|10800,3135.97885015,4962.28545127,50420.1206151,2063.52553786,52483.6461529,47521.3607017,expected_cost,0.9,0,3875.9544783,4392.0110209,0,81211.441522,557.858800531,77358.6598151,3852.78170691,23205.1298314,18818.2644873,1696.06870684,1200,10800,3.41060513165e-13,9.09494701773e-13,6967.98942508,6992.55534051,6967.98942508,331.627011427,1271.69236265,51691.8129777,75936.8757611,5274.56576088,179.41755,21156.8777005,17159.1802613,3707.33635696,29,1314
2025-02-19,PuLP HiGHS,Optimal,3.4810951,6967.98942508,6999.39992283,1.124955|0.726615|0.384264,3198.799846|6999.399923|10800,3198.79984566,5010.13290545,50126.8489767,2090.27306143,52217.1220382,47206.9891327,expected_cost,0.9,0,4043.71653661,4755.58959845,0,80853.4701697,560.015135589,77066.4969919,3786.97317779,23259.2116696,18811.6920044,1686.40353701,1200,10800,3.41060513165e-13,9.09494701773e-13,6999.39992283,6967.98942508,6999.39992283,900.835611728,3131.05259768,53257.9015744,76452.9547433,4400.51542641,167.243216667,22520.7910899,18213.5713348,1336.54124934,20,1300
2025-02-20,PuLP HiGHS,Optimal,4.34004479999,6999.39992283,7044.46675123,1.124955|0.726615|0.384264,3288.933502|7044.466751|10800,3288.93350246,5078.78297982,49790.5798668,2051.34420481,51841.9240716,46763.1410918,expected_cost,0.9,0,3993.45425794,4207.06752173,0,80587.6440362,546.075138679,76819.0928832,3768.55115303,23260.5358423,18800.4738867,1671.55415948,1200,10800,3.41060513165e-13,1.81898940355e-12,7044.46675123,6999.39992283,7044.46675123,513.198710725,2271.88174289,52062.4616097,75025.9998946,5561.64414161,391.814483333,21651.0012796,17496.7508909,2913.25755859,21,1302
2025-02-21,PuLP HiGHS,Optimal,2.9848836,7044.46675123,6833.88426606,1.124955|0.726615|0.384264,2867.768532|6833.884266|10800,2867.76853212,4758.00373307,19600.319006,1094.38449913,20694.7035052,15936.6997721,expected_cost,0.9,0,1806.99586759,2032.62238711,0,36439.9403802,293.522087551,34008.7268469,2431.21353328,17952.6113181,14731.1394043,5747.17532408,1200,10800,4.54747350886e-13,1.81898940355e-12,6833.88426606,7044.46675123,6833.88426606,262.478489356,878.887615996,20479.206622,34157.9732702,2281.96710996,5740.32575653,17417.832665,14297.9686953,967.949362052,18,928
2025-02-22,PuLP HiGHS,Optimal,3.16689750001,6833.88426606,7007.71173531,1.124955|0.726615|0.384264,3215.423471|7007.711735|10800,3215.42347061,5022.79424783,19713.0375817,1208.94732104,20921.9849028,15899.1906549,expected_cost,0.9,0,2202.89946244,2308.11235386,0,36688.2629736,320.417262395,34297.65566,2390.60731363,17951.9135398,14384.605245,5767.18756868,1200,10800,0,9.09494701773e-13,7007.71173531,6833.88426606,7007.71173531,308.607657339,1099.45495192,20812.4925336,34609.3801728,2078.8828008,3602.6727706,17442.6708099,13972.1186337,921.729341145,17,931
2025-02-23,PuLP HiGHS,Optimal,7.4960609,7007.71173531,6975.53149333,1.124955|0.726615|0.384264,3135.978874|6967.989437|10800,3135.9788744,4962.28546974,49335.4023793,1822.53342211,51157.9358014,46195.6503317,expected_cost,0.9,0,3419.49425571,3899.91743314,0,79635.1190117,492.35741129,75755.2413465,3879.87766519,23143.5250019,18782.0053198,1773.55336487,1200,10800,4.54747350886e-13,1.81898940355e-12,6967.9894372,7007.71173531,6975.53149333,680.440618108,2234.82879597,51570.2311753,75430.0463252,4205.07268653,462.153433333,21818.1160232,17701.6361966,2405.77810191,23,1292
2025-02-24,PuLP HiGHS,Optimal,3.20725420001,6975.53149333,6916.90828048,1.124955|0.726615|0.384264,3033.816561|6916.90828|10800,3033.81656096,4884.47379911,48456.5624302,2091.88921367,50548.4516439,45663.9778448,expected_cost,0.9,0,3973.08700119,4718.00064701,0,78635.7963164,559.811211194,74851.4079325,3784.38838389,23176.4447664,18825.6811523,1789.30368963,1200,10800,9.09494701773e-13,1.81898940355e-12,6916.90828048,6975.53149333,6916.90828048,346.213581659,1470.0046515,49926.5670817,72958.0265078,5677.76980859,1162.30248333,21008.7625319,17069.8585424,3923.50484448,32,1302
2025-02-25,PuLP HiGHS,Optimal,4.72993060001,6916.90828048,6999.39998421,1.124955|0.726615|0.384264,3198.799968|6999.399984|10800,3198.79996841,5010.13299894,48437.8740117,2123.55277775,50561.4267895,45551.2937905,expected_cost,0.9,0,4208.55573511,4949.04657937,0,78563.2633561,565.828488956,74922.4468161,3640.81653996,23356.4736107,18844.5010913,1760.80697722,1200,10800,2.27373675443e-13,1.81898940355e-12,6999.39998421,6916.90828048,6999.39998421,334.225076734,1151.06357429,49588.937586,71462.2846083,7100.97874779,2074.51036667,20139.123956,16238.447871,5823.40287502,34,1324
2025-02-26,PuLP HiGHS,Optimal,4.25147990001,6999.39998421,7011.21925609,1.124955|0.726615|0.384264,3222.438512|7011.219256|10800,3222.43851219,5028.13723671,48389.6909077,1967.3745368,50357.0654444,45328.9282077,expected_cost,0.9,0,3912.50260168,4302.41258006,0,78519.4456191,533.272166973,75008.9410453,3510.5045738,23189.4050697,18772.7807617,1825.49063218,1200,10800,9.09494701773e-13,9.09494701773e-13,7011.21925609,6999.39998421,7011.21925609,512.43915123,1980.1383242,50369.8292319,73153.2696606,5366.17595856,863.756872786,20928.7713735,16941.6674678,4091.74699003,29,1296
2025-02-27,PuLP HiGHS,Optimal,3.7804678,7011.21925609,6999.40009554,1.124955|0.726615|0.384264,3198.800191|6999.400096|10800,3198.80019108,5010.13316854,47443.9842984,1928.01567694,49371.9999753,44361.8668068,expected_cost,0.9,0,3404.01697427,4113.18575281,0,77209.2639611,522.473775668,73689.0972935,3520.16666766,23068.1154895,18695.810791,1797.73275474,1200,10800,9.09494701773e-13,9.09494701773e-13,6999.40009554,7011.21925609,6999.40009554,463.01318142,2187.41475318,49631.3990515,71718.8869491,5490.37701203,986.865520573,22363.6192339,18125.168824,1275.13822268,19,1315
2025-02-28,PuLP HiGHS,Optimal,3.23247849999,6999.40009554,6999.20647392,1.124955|0.726615|0.384264,3198.412948|6999.206474|10800,3198.41294784,5009.83822569,18898.4902406,1085.62424485,19984.1144854,14974.2762597,expected_cost,0.9,0,1596.85743948,1999.51066302,0,35384.6627674,292.62161725,33023.1185787,2361.54418874,17915.8852971,14512.0413501,8474.86225214,1200,10800,4.54747350886e-13,9.09494701773e-13,6999.20647392,6999.40009554,6999.20647392,403.459502385,1444.51380831,20343.0040489,33314.7624584,2069.90030906,7236.14590263,16787.6671978,13598.1846897,2042.07475962,21,902
2025-03-01,PuLP HiGHS,Optimal,5.4614346,6999.20647392,6982.29975284,1.124955|0.726615|0.384264,3135.978833|6967.989416|10800,3135.97883293,4962.28543815,19015.7647472,1064.11996815,20079.8847154,15117.5992772,expected_cost,0.9,0,1657.50628401,1883.96848719,0,35372.9603859,291.405174186,33029.777731,2343.1826549,17451.6861611,14163.9611422,8188.18903762,1200,10800,4.54747350886e-13,1.81898940355e-12,6967.98941647,6999.20647392,6982.29975284,647.784521368,2871.68492959,21887.4496768,32113.7780525,3259.18233342,6014.1606773,16336.0632219,13247.4272587,2032.1568226,21,924
2025-03-02,PuLP HiGHS,Optimal,4.4567389,6982.29975284,6999.20626443,1.124955|0.726615|0.384264,3198.412529|6999.206264|10800,3198.41252885,5009.83790657,46953.1247222,2155.04667059,49108.1713928,44098.3334862,expected_cost,0.9,0,4280.14707148,5192.87716741,0,76499.9283686,563.185909401,72797.7390565,3702.18931217,22983.1661013,18601.1486816,1934.03484646,1200,10800,4.54747350886e-13,4.54747350886e-13,6999.20626443,6982.29975284,6999.20626443,3856.51085288,14657.6792156,61610.8039378,72699.1504722,3800.77789641,0,22011.2547264,17813.900468,1759.15958858,23,1305
2025-03-03,PuLP HiGHS,Optimal,3.91756890001,6999.20626443,7000.17357342,1.124955|0.726615|0.384264,3200.347147|7000.173573|10800,3200.34714684,5011.31140352,46911.4731422,2227.09289885,49138.566041,44127.2546375,expected_cost,0.9,0,4350.99592758,5929.27540983,0,76334.8430228,592.837511136,72639.9835548,3694.85946798,23233.3886582,18818.174235,1869.77513942,1200,10800,9.09494701773e-13,9.09494701773e-13,7000.17357342,6999.20626443,7000.17357342,2888.33267137,11689.6417564,58601.1148986,73594.195196,2740.64782679,76.6930884115,23093.7766711,18705.0885255,252.69769664,10,1330
2025-03-04,PuLP HiGHS,Optimal,3.28153009999,7000.17357342,6969.64161754,1.124955|0.726615|0.384264,3139.283235|6969.641618|10800,3139.28323509,4964.8022278,48115.971204,2496.68534862,50612.6565526,45647.8543248,expected_cost,0.9,0,3446.93482429,11125.9577566,0,77996.4551576,675.465444708,74173.0235852,3823.43157246,23173.0027693,18797.6110034,1921.84483809,1200,10800,9.09494701773e-13,9.09494701773e-13,6969.64161754,7000.17357342,6969.64161754,665.811624079,2066.77889459,50182.7500986,73290.1786512,4706.27650646,631.859677214,21853.4285526,17728.7558879,2388.42933216,27,1300
2025-03-05,PuLP HiGHS,Optimal,3.8201464,6969.64161754,7055.40230692,1.124955|0.726615|0.384264,3310.804614|7055.402307|10800,3310.80461383,5095.44105711,48728.7929186,2091.44135606,50820.2342746,45724.7932175,expected_cost,0.9,0,3750.55604778,4748.96083976,0,79084.0505619,556.946008181,75473.8307748,3610.21978709,23334.1120832,18823.446167,1685.11627536,1200,10800,1.1823431123e-11,3.63797880709e-12,7055.40230692,6969.64161754,7055.40230692,165.082745033,685.500762158,49414.2936807,70776.179012,8307.87154985,904.621439529,20152.5456863,16246.3773855,5758.63517844,31,1326
2025-03-06,PuLP HiGHS,Optimal,2.8413777,7055.40230692,7044.46662736,1.124955|0.726615|0.384264,3288.933255|7044.466627|10800,3288.93325472,5078.78279112,48663.8782917,2301.94368494,50965.8219766,45887.0391855,expected_cost,0.9,0,3954.72997861,8078.59414629,0,78573.2197487,609.951956078,74787.6026077,3785.61714107,23176.9462501,18783.1685742,1721.59609637,1200,10800,9.09494701773e-13,9.09494701773e-13,7044.46662736,7055.40230692,7044.46662736,317.654312598,932.63754435,49596.515836,70799.9279598,7773.29178897,1429.86164792,19773.2031722,16026.1366811,6160.774971,31,1332
2025-03-07,PuLP HiGHS,Optimal,3.0987145,7044.46662736,7141.18579235,1.124955|0.726615|0.384264,3365.839156|7082.919578|10800,3365.83915559,5137.35797826,18676.1404733,1237.89615927,19914.0366325,14776.6786543,expected_cost,0.9,0,1784.77471993,3497.61787249,0,34854.3595939,338.810867383,32581.1585848,2273.2010091,17207.6059545,13903.5531677,5387.93683322,1200,10800,0,1.81898940355e-12,7082.9195778,7044.46662736,7141.18579235,214.297161087,747.684979241,19423.8254525,31633.3207459,3221.03884798,7808.08287392,15948.4329014,12831.1834017,2331.54281918,25,960
2025-03-08,PuLP HiGHS,Optimal,2.9961123,7141.18579235,7007.02421081,1.124955|0.726615|0.384264,3185.11047|6992.555235|10800,3185.11046951,4999.70642633,17800.1205243,1117.98949526,18918.1100195,13918.4035932,expected_cost,0.9,0,1821.45902628,2078.20899177,0,32848.9658291,300.099262769,30438.1079224,2410.85790665,17218.4938942,14080.7475561,6995.31986025,1200,10800,4.54747350886e-13,9.09494701773e-13,6992.55523476,7141.18579235,7007.02421081,360.262246503,1106.88142067,18907.0019449,30822.8728026,2026.09302653,9048.69271049,16800.2539226,13728.9511007,770.036427096,18,926
2025-03-09,PuLP HiGHS,Optimal,4.54800600001,7007.02421081,6919.15171244,1.124955|0.726615|0.384264,3038.303425|6919.151712|10800,3038.30342488,4887.8912078,46094.9319235,2294.97699187,48389.9089154,43502.0177076,expected_cost,0.9,0,3416.58740067,7454.45934731,0,75012.8067524,611.426189255,71378.5520079,3634.2547445,22980.2069233,18693.0528564,2035.38368188,1200,10800,4.54747350886e-13,9.09494701773e-13,6919.15171244,7007.02421081,6919.15171244,235.034869737,899.012393283,46993.9443168,68532.9987059,6479.80804652,1564.85410195,20782.8403801,16913.1859564,3977.23344321,31,1340
2025-03-10,PuLP HiGHS,Optimal,8.1472048,6919.15171244,6916.60194938,1.124955|0.726615|0.384264,3033.203899|6916.601949|10800,3033.20389877,4884.00716649,45303.2055616,2052.16626095,47355.3718225,42471.364656,expected_cost,0.9,0,4245.20790024,4610.11413855,0,73933.235252,556.429292869,70170.1796399,3763.05561207,22720.6502063,18406.0214539,1925.21759612,1200,10800,5.68434188608e-13,1.81898940355e-12,6916.60194938,6919.15171244,6916.60194938,2073.25428717,6044.62879581,51347.8343574,70429.5594017,3503.67585025,393.588591536,21418.1496533,17350.9960059,2357.52600094,25,1344
2025-03-11,PuLP HiGHS,Optimal,3.67048489999,6916.60194938,7049.88018076,1.124955|0.726615|0.384264,3283.465275|7041.732637|10800,3283.46527472,5074.61811783,44997.7218229,2122.8753369,47120.5971598,42045.9790419,expected_cost,0.9,0,3592.33115471,6390.58452253,0,73894.6057516,567.089410754,70264.134348,3630.47140364,22627.4144106,18215.5880534,2044.62655594,1200,10800,9.09494701773e-13,9.09494701773e-13,7041.73263736,6916.60194938,7049.88018076,559.392833638,2137.4788581,47135.200681,68568.9897378,5325.61601383,1214.11176549,20291.5873561,16316.2353502,4235.17975767,32,1321
2025-03-12,PuLP HiGHS,Optimal,7.80051490001,7049.88018076,6992.74876028,1.124955|0.726615|0.384264,3185.497521|6992.74876|10800,3185.49752057,5000.0012228,44607.2990931,2300.11347938,46907.4125725,41907.4113497,expected_cost,0.9,0,4281.19688272,8238.60984056,0,73125.6052186,627.421910495,69358.5911971,3767.01402149,22106.8304312,17957.9509277,2045.09025488,1200,10800,4.54747350886e-13,9.09494701773e-13,6992.74876028,7049.88018076,6992.74876028,455.201758575,1620.28999728,46227.5890904,67708.7594118,5416.84580682,1979.72107214,20000.6510177,16251.9456027,3812.18473858,31,1310
2025-03-13,PuLP HiGHS,Optimal,4.0366941,6992.74876028,7083.21237648,1.124955|0.726615|0.384264,3366.424753|7083.212376|10800,3366.42475297,5137.80399704,44121.236472,2085.17359869,46206.4100707,41068.6060737,expected_cost,0.9,0,3917.42814507,6242.43880326,0,72544.7946775,562.269435564,68879.5143373,3665.28034018,22605.7662624,18229.253418,1912.59718184,1200,10800,4.54747350886e-13,9.09494701773e-13,7083.21237648,6992.74876028,7083.21237648,2850.29810084,10844.5564898,54965.7929619,68846.8524764,3697.94220112,59.5862,21108.0479261,17016.1015656,2710.87018872,26,1294
2025-03-14,PuLP HiGHS,Optimal,3.74138020001,7083.21237648,6999.39990829,1.124955|0.726615|0.384264,3198.799817|6999.399908|10800,3198.79981659,5010.1328833,17129.379787,1040.8027987,18170.1825857,13160.0497024,expected_cost,0.9,0,1612.35923324,1922.06219792,0,31889.231767,279.727457281,29577.5033101,2311.72845692,17965.9767319,14627.8723742,9547.72460079,1200,10800,1.25055521494e-12,1.81898940355e-12,6999.39990829,7083.21237648,6999.39990829,311.037622819,1324.26192687,18453.6417138,29982.1682392,1907.06352781,11172.5968102,16666.390999,13575.2079306,2352.25017652,20,894
